"categoria_1","categoria_2","categoria_3","categoria_4","anio","componente","emision"
"energía","consumo de combustibles fósiles","autotransporte","autotransporte",2003,"ch4",378.914533922338
"energía","consumo de combustibles fósiles","ferrocarril","ferrocarril",2003,"ch4",2.2953
"energía","consumo de combustibles fósiles","navegación","navegación",2003,"ch4",3.33744882626547
"energía","consumo de combustibles fósiles","comercio y sectores institucionales","comercio y sectores institucionales",2003,"ch4",13.210155
"energía","consumo de combustibles fósiles","residencial","residencial",2003,"ch4",1128.8455395
"energía","consumo de combustibles fósiles","agricultura, pesca y forestal","agricultura, pesca y forestal",2003,"ch4",18.1335
"energía","emisiones fugitivas","minería de carbón","minas subterráneas",2003,"ch4",2965.839219
"energía","emisiones fugitivas","minería de carbón","minas a cielo abierto (en superficie)",2003,"ch4",47.776092
"energía","emisiones fugitivas","petróleo","petróleo",2003,"ch4",523.83444477
"energía","emisiones fugitivas","gas natural","gas natural",2003,"ch4",15613.7473862009
"energía","emisiones fugitivas","venteo y combustión en quemadores","venteo y combustión en quemadores",2003,"ch4",33991.6635553793
"procesos industriales","industria química","otros","otros",2003,"ch4",66.324255333441
"agricultura","fermentación entérica","vacas","lecheras",2003,"ch4",4754.640852297
"agricultura","fermentación entérica","vacas","no lecheras",2003,"ch4",29177.658127359
"agricultura","fermentación entérica","ovejas","ovejas",2003,"ch4",716.075955
"agricultura","fermentación entérica","cabras","cabras",2003,"ch4",944.13396
"agricultura","fermentación entérica","caballos","caballos",2003,"ch4",651.120687
"agricultura","fermentación entérica","mulas y asnos","mulas y asnos",2003,"ch4",247.923532290003
"agricultura","fermentación entérica","cerdos","cerdos",2003,"ch4",307.129179
"agricultura","manejo de estiércol","vacas","lecheras",2003,"ch4",31.6375552388555
"agricultura","manejo de estiércol","vacas","no lecheras",2003,"ch4",615.445551
"agricultura","manejo de estiércol","ovejas","ovejas",2003,"ch4",19.9348998073467
"agricultura","manejo de estiércol","cabras","cabras",2003,"ch4",28.172094050307
"agricultura","manejo de estiércol","caballos","caballos",2003,"ch4",65.205181490377
"agricultura","manejo de estiércol","mulas y asnos","mulas y asnos",2003,"ch4",24.4493852851092
"agricultura","manejo de estiércol","cerdos","cerdos",2003,"ch4",213.260889675685
"agricultura","manejo de estiércol","aves","aves",2003,"ch4",88.3175790101351
"agricultura","cultivo de arroz","cultivo irrigado","cultivo irrigado",2003,"ch4",98.739522
"agricultura","cultivo de arroz","cultivo de temporal","cultivo de temporal",2003,"ch4",61.37754
"agricultura","quemas en campo de residuos agrícolas","quemas en campo de residuos agrícolas","quemas en campo de residuos agrícolas",2003,"ch4",39.3832854626158
"uso del suelo, cambio de uso del suelo y silvicultura","conversion de bosques y pastizales","conversion de bosques y pastizales","conversion de bosques y pastizales",2003,"ch4",1110.10601776634
"desechos (ipcc 2006)","eliminación de desechos sólidos","eliminación de desechos sólidos","eliminación de desechos sólidos",2003,"ch4",13983.3325323884
"desechos (ipcc 2006)","tratamiento biológico de los desechos sólidos","tratamiento biológico de los desechos sólidos","tratamiento biológico de los desechos sólidos",2003,"ch4",229.0570296
"desechos (ipcc 2006)","incineración e incineración abierta de desechos","incineración e incineración abierta de desechos","incineración e incineración abierta de desechos",2003,"ch4",454.16390565
"desechos (ipcc 2006)","tratamiento y eliminación de aguas residuales","tratamiento y eliminación de aguas residuales domésticas","   tratamiento y eliminación de aguas residuales domésticas",2003,"ch4",6191.60115618129
"desechos (ipcc 2006)","tratamiento y eliminación de aguas residuales","tratamiento y eliminación de aguas residuales industriales","   tratamiento y eliminación de aguas residuales industriales",2003,"ch4",8365.145399478
"bunkers","aviación internacional","aviación internacional","aviación internacional",2003,"ch4",8.153523
"bunkers","navegación internacional","navegación internacional","navegación internacional",2003,"ch4",0.139101173734528
"energía","consumo de combustibles fósiles","producción de electricidad","producción de electricidad",2004,"ch4",98.490777
"energía","consumo de combustibles fósiles","consumo propio","consumo propio",2004,"ch4",26.4291954927
"energía","consumo de combustibles fósiles","hierro y acero","hierro y acero",2004,"ch4",3.3005509050948
"energía","consumo de combustibles fósiles","metales no ferrosos","metales no ferrosos",2004,"ch4",0.04011
"energía","consumo de combustibles fósiles","productos químicos","productos químicos",2004,"ch4",5.87916
"energía","consumo de combustibles fósiles","pulpa, papel e impresión","pulpa, papel e impresión",2004,"ch4",1.513974
"energía","consumo de combustibles fósiles","procesamiento de alimentos, bebidas y tabaco","procesamiento de alimentos, bebidas y tabaco",2004,"ch4",55.853616
"energía","consumo de combustibles fósiles","otros","otros",2004,"ch4",17.150322
"energía","consumo de combustibles fósiles","aviación civil","aviación civil",2004,"ch4",2.815218
"energía","consumo de combustibles fósiles","autotransporte","autotransporte",2004,"ch4",425.993762924921
"energía","consumo de combustibles fósiles","ferrocarril","ferrocarril",2004,"ch4",2.55255
"energía","consumo de combustibles fósiles","navegación","navegación",2004,"ch4",3.28906539417222
"energía","consumo de combustibles fósiles","comercio y sectores institucionales","comercio y sectores institucionales",2004,"ch4",13.059585
"energía","consumo de combustibles fósiles","residencial","residencial",2004,"ch4",1127.3388231
"energía","consumo de combustibles fósiles","agricultura, pesca y forestal","agricultura, pesca y forestal",2004,"ch4",19.6392
"energía","emisiones fugitivas","minería de carbón","minas subterráneas",2004,"ch4",2581.9025463
"energía","emisiones fugitivas","minería de carbón","minas a cielo abierto (en superficie)",2004,"ch4",41.6083668
"energía","emisiones fugitivas","petróleo","petróleo",2004,"ch4",537.99657765
"energía","emisiones fugitivas","gas natural","gas natural",2004,"ch4",15517.5798163989
"energía","emisiones fugitivas","venteo y combustión en quemadores","venteo y combustión en quemadores",2004,"ch4",33531.8965184542
"procesos industriales","industria química","otros","otros",2004,"ch4",70.3407973152528
"agricultura","fermentación entérica","vacas","lecheras",2004,"ch4",4896.155729598
"agricultura","fermentación entérica","vacas","no lecheras",2004,"ch4",28885.509504432
"agricultura","fermentación entérica","ovejas","ovejas",2004,"ch4",743.69148
"agricultura","fermentación entérica","cabras","cabras",2004,"ch4",929.51922
"agricultura","fermentación entérica","caballos","caballos",2004,"ch4",613.88603325
"agricultura","fermentación entérica","mulas y asnos","mulas y asnos",2004,"ch4",228.751621559998
"agricultura","fermentación entérica","cerdos","cerdos",2004,"ch4",318.713262
"agricultura","manejo de estiércol","vacas","lecheras",2004,"ch4",32.5792004412617
"agricultura","manejo de estiércol","vacas","no lecheras",2004,"ch4",609.283248
"agricultura","manejo de estiércol","ovejas","ovejas",2004,"ch4",20.7036907717107
"agricultura","manejo de estiércol","cabras","cabras",2004,"ch4",27.7360035724252
"agricultura","manejo de estiércol","caballos","caballos",2004,"ch4",61.4763914150893
"agricultura","manejo de estiércol","mulas y asnos","mulas y asnos",2004,"ch4",22.5587159010456
"agricultura","manejo de estiércol","cerdos","cerdos",2004,"ch4",221.304514363839
"agricultura","manejo de estiércol","aves","aves",2004,"ch4",92.2226882468936
"agricultura","cultivo de arroz","cultivo irrigado","cultivo irrigado",2004,"ch4",103.847688
"agricultura","cultivo de arroz","cultivo de temporal","cultivo de temporal",2004,"ch4",63.2759232
"agricultura","quemas en campo de residuos agrícolas","quemas en campo de residuos agrícolas","quemas en campo de residuos agrícolas",2004,"ch4",40.3287045119401
"uso del suelo, cambio de uso del suelo y silvicultura","conversion de bosques y pastizales","conversion de bosques y pastizales","conversion de bosques y pastizales",2004,"ch4",1110.10601776634
"desechos (ipcc 2006)","eliminación de desechos sólidos","eliminación de desechos sólidos","eliminación de desechos sólidos",2004,"ch4",15156.1046541917
"desechos (ipcc 2006)","tratamiento biológico de los desechos sólidos","tratamiento biológico de los desechos sólidos","tratamiento biológico de los desechos sólidos",2004,"ch4",227.6943228
"desechos (ipcc 2006)","incineración e incineración abierta de desechos","incineración e incineración abierta de desechos","incineración e incineración abierta de desechos",2004,"ch4",454.2775692
"desechos (ipcc 2006)","tratamiento y eliminación de aguas residuales","tratamiento y eliminación de aguas residuales domésticas","   tratamiento y eliminación de aguas residuales domésticas",2004,"ch4",6663.17375963497
"desechos (ipcc 2006)","tratamiento y eliminación de aguas residuales","tratamiento y eliminación de aguas residuales industriales","   tratamiento y eliminación de aguas residuales industriales",2004,"ch4",8362.41489216
"bunkers","aviación internacional","aviación internacional","aviación internacional",2004,"ch4",9.079875
"bunkers","navegación internacional","navegación internacional","navegación internacional",2004,"ch4",0.137084605827776
"energía","consumo de combustibles fósiles","producción de electricidad","producción de electricidad",2005,"ch4",96.509196
"energía","consumo de combustibles fósiles","consumo propio","consumo propio",2005,"ch4",25.4736092541
"energía","consumo de combustibles fósiles","hierro y acero","hierro y acero",2005,"ch4",2.9750462664153
"energía","consumo de combustibles fósiles","metales no ferrosos","metales no ferrosos",2005,"ch4",0.036582
"energía","consumo de combustibles fósiles","productos químicos","productos químicos",2005,"ch4",5.877816
"energía","consumo de combustibles fósiles","pulpa, papel e impresión","pulpa, papel e impresión",2005,"ch4",1.570254
"energía","consumo de combustibles fósiles","procesamiento de alimentos, bebidas y tabaco","procesamiento de alimentos, bebidas y tabaco",2005,"ch4",64.098594
"energía","consumo de combustibles fósiles","otros","otros",2005,"ch4",16.548504
"energía","consumo de combustibles fósiles","aviación civil","aviación civil",2005,"ch4",2.7475749
"energía","consumo de combustibles fósiles","autotransporte","autotransporte",2005,"ch4",395.541916604957
"energía","consumo de combustibles fósiles","ferrocarril","ferrocarril",2005,"ch4",2.457
"energía","consumo de combustibles fósiles","navegación","navegación",2005,"ch4",3.38280829385289
"energía","consumo de combustibles fósiles","comercio y sectores institucionales","comercio y sectores institucionales",2005,"ch4",12.94545
"energía","consumo de combustibles fósiles","residencial","residencial",2005,"ch4",1125.9977946
"energía","consumo de combustibles fósiles","agricultura, pesca y forestal","agricultura, pesca y forestal",2005,"ch4",19.7148
"energía","emisiones fugitivas","minería de carbón","minas subterráneas",2005,"ch4",2501.3426508
"energía","emisiones fugitivas","minería de carbón","minas a cielo abierto (en superficie)",2005,"ch4",51.9244908
"energía","emisiones fugitivas","petróleo","petróleo",2005,"ch4",548.331317205
"energía","emisiones fugitivas","gas natural","gas natural",2005,"ch4",17685.0043988136
"energía","emisiones fugitivas","venteo y combustión en quemadores","venteo y combustión en quemadores",2005,"ch4",39400.8076890587
"procesos industriales","industria química","otros","otros",2005,"ch4",68.0107685068098
"agricultura","fermentación entérica","vacas","lecheras",2005,"ch4",4815.292589898
"agricultura","fermentación entérica","vacas","no lecheras",2005,"ch4",28665.617744358
"agricultura","fermentación entérica","ovejas","ovejas",2005,"ch4",756.77763
"agricultura","fermentación entérica","cabras","cabras",2005,"ch4",931.38276
